priority,arrival_time,removal_time,clicked,sender_package,sender_app_name,phone_status,ringer_mode,interruption_filter,filter_cleared,led,vibrate,sound,latitude,longitude,activity,surrounding_sound,wifi,proximity,something
1,1424269075351,1424269121054,false,com.whatsapp,WhatsApp,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424269148496,1424269351877,false,com.nsds.notifyme,NotifyMe,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269158300,1424269356755,false,org.telegram.messenger,Telegram,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269144685,1424269356755,false,org.telegram.messenger,Telegram,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269592569,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424269535336,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424269533705,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424269452755,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,unknown,SILENT,true,false
1,1424269392509,1424269693478,false,com.whatsapp,WhatsApp,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,tilting,SILENT,true,false
1,1424269271254,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424269270251,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424269208158,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269199698,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269189123,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269187814,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269159036,1424269693478,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269138484,1424269693478,false,com.whatsapp,WhatsApp,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269136530,1424269693478,false,com.whatsapp,WhatsApp,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,in_vehicle,SILENT,true,false
1,1424269130493,1424269693478,false,com.whatsapp,WhatsApp,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,tilting,SILENT,true,false
0,1424269994655,1424270253663,false,com.google.android.gm,Gmail,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,true,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424269925269,1424270253663,false,com.google.android.gm,Gmail,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,true,52.4580633,-1.9285143,911,unknown,SILENT,true,false
0,1424270054400,1424270254191,false,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424269802509,1424270254191,false,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,unknown,SILENT,true,false
0,1424269801453,1424270254191,false,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,unknown,SILENT,true,false
0,1424270257839,1424270263119,false,com.nsds.notifyme,NotifyMe,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,unknown,SILENT,true,false
1,1424270053134,1424270269470,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424270043754,1424270269470,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424270026985,1424270269470,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424270017542,1424270269470,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424269701903,1424270269470,false,com.whatsapp,WhatsApp,UNLOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424270602652,1424271366387,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424272848351,1424273441666,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424272848557,1424279009224,true,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274850103,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274736536,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274667987,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274662891,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274618238,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274597230,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274520484,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274487531,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274476924,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274474992,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274461411,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274440446,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274427244,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274416631,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274397198,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274383367,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274250391,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424274004974,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424273834653,1424279037203,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
2,1424278996578,1424279038504,false,com.facebook.katana,Facebook,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424280140148,1424280141108,false,com.ideashower.readitlater.pro,Pocket,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281925626,1424282375890,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424282424011,1424282447184,true,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424279878741,1424282447184,true,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424282335568,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424282285738,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424282272654,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424282155289,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281988522,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281974460,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281960804,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281933531,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281817621,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281793415,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281709785,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281606354,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281276193,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424281184534,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280883287,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280861775,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280702032,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280675057,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280560084,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280351509,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280339115,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280265040,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280209499,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280165125,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280155915,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424280143689,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424279878208,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424279361222,1424282453028,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424282619664,1424282619999,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424283403863,1424283404321,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424283416079,1424283493714,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424283414028,1424283493714,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424283251598,1424283733260,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424283169388,1424283733260,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285848211,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285744961,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285625346,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285542186,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285445018,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285416306,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285236644,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285235165,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285146907,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285083605,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424285043912,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284995291,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284954163,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284918637,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284891624,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284867071,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284849186,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284834070,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284785450,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284755758,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284724632,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284692396,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284598266,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284510589,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284492440,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284412362,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284378804,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284353787,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424284319379,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424283787355,1424285848416,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424288453209,1424288570209,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424288097873,1424288570209,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424287989052,1424288570209,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424287987946,1424288570209,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424287967177,1424288570209,false,com.facebook.orca,Messenger,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289204833,1424289205230,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289164846,1424289205230,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289162475,1424289205230,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289219114,1424289219461,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289226453,1424289226889,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289301496,1424289386633,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289288139,1424289386633,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289283917,1424289386633,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289276867,1424289386633,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424289329210,1424289410093,false,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424289325465,1424289410093,false,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424289258748,1424289410093,false,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
0,1424289162569,1424289410093,false,com.nsds.notifyme,NotifyMe,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,true,true,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289565233,1424289895117,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289558881,1424289895117,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289544195,1424289895117,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
1,1424289530395,1424289895117,false,com.whatsapp,WhatsApp,LOCKED,VIBRATE,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4580633,-1.9285143,911,still,SILENT,true,false
